id,formula,X,Y,Z,energy,formation,lat,spacegroup,tot_mag,X1_mag,X2_mag,Y_mag,Z_mag
413158,Co2SnAu,Co,Au,Sn,-5.229,0.111,6.150701662732986,Fm-3m,1.608,0.864,0.864,-0.011,-0.059
1123017,ZnCo2Au,Co,Au,Zn,-4.546,0.132,6.005476481319376,F-43m,3.148,1.652,1.596,0.0,-0.03
413241,AlCdCo2,Co,Cd,Al,-4.695,0.012,5.9415056626713145,Fm-3m,-0.0,0.0,0.0,0.0,0.0
413296,CdCo2As,Co,Cd,As,-4.683,0.25,6.03065789689704,Fm-3m,1.62,0.858,0.858,-0.032,0.004
413892,CdCo2B,Co,Cd,B,-4.746,0.694,5.702204953853824,Fm-3m,0.0,0.0,0.0,0.0,0.0
413303,CdCo2Bi,Co,Cd,Bi,-4.373,0.407,6.377000781706959,Fm-3m,1.64,0.889,0.889,-0.032,-0.014
412240,CdGaCo2,Co,Cd,Ga,-4.416,0.112,5.973363405106544,Fm-3m,0.0,0.0,0.0,0.0,0.0
413189,CdCo2Ge,Co,Cd,Ge,-4.755,0.171,5.99584898068724,Fm-3m,0.62,0.351,0.351,-0.018,-0.017
412356,CdInCo2,Co,Cd,In,-4.206,0.244,6.179467282659429,Fm-3m,0.248,0.143,0.141,-0.009,-0.014
414273,MgCdCo2,Co,Cd,Mg,-3.864,0.292,6.094216501652234,Fm-3m,1.372,0.775,0.775,-0.03,-0.02
413048,CdCo2Pb,Co,Cd,Pb,-4.262,0.434,6.299202048932463,Fm-3m,0.972,0.546,0.546,-0.025,-0.027
413510,CdCo2Sb,Co,Cd,Sb,-4.598,0.202,6.218191455941984,Fm-3m,1.516,0.808,0.808,-0.024,0.001
412574,CdCo2Si,Co,Cd,Si,-5.053,0.073,5.87736226114427,Fm-3m,0.26,0.162,0.162,-0.007,-0.003
413641,CdCo2Sn,Co,Cd,Sn,-4.611,0.138,6.183375512015223,Fm-3m,0.728,0.411,0.411,-0.02,-0.029
1123016,ZnCdCo2,Co,Cd,Zn,-3.836,0.25,6.048350072585788,F-43m,2.876,1.5,1.509,-0.025,-0.027
716167,AlCo2Cu,Co,Cu,Al,-5.556,-0.146,5.706302662121002,F-43m,2.54,1.432,1.214,-0.018,-0.016
412462,Co2CuAs,Co,Cu,As,-5.62,0.017,5.677824995455,Fm-3m,0.744,0.406,0.406,-0.032,-0.006
413160,Co2CuB,Co,Cu,B,-5.882,0.261,5.340358797028225,Fm-3m,1.148,0.58,0.58,0.075,-0.049
413129,Co2CuBi,Co,Cu,Bi,-5.112,0.371,6.055921620580478,Fm-3m,0.896,0.499,0.499,-0.032,-0.02
413429,GaCo2Cu,Co,Cu,Ga,-5.265,-0.033,5.675839047410712,Fm-3m,1.176,0.607,0.607,0.054,-0.052
412372,Co2CuGe,Co,Cu,Ge,-5.704,-0.074,5.678321265451013,Fm-3m,-0.0,0.0,0.0,0.0,0.0
735322,InCo2Cu,Co,Cu,In,-4.958,0.196,5.98410608255608,F-43m,2.772,1.562,1.322,-0.017,-0.036
413230,MgCo2Cu,Co,Cu,Mg,-4.62,0.254,5.84194718330848,Fm-3m,2.2,1.146,1.146,0.081,-0.027
413291,Co2CuPb,Co,Cu,Pb,-4.999,0.4,6.02008086630665,Fm-3m,0.16,0.093,0.093,-0.008,-0.009
412140,Co2CuSb,Co,Cu,Sb,-5.455,0.048,5.908691584992879,Fm-3m,0.688,0.386,0.386,-0.032,-0.013
413595,Co2CuSi,Co,Cu,Si,-6.088,-0.258,5.547987799617167,Fm-3m,0.0,0.0,0.0,0.0,0.0
413327,Co2CuSn,Co,Cu,Sn,-5.409,0.043,5.907010721981037,Fm-3m,0.0,0.0,0.0,0.0,0.0
10414,AlFeCo2,Co,Fe,Al,-6.925,-0.367,5.682123123512354,Fm-3m,4.984,1.185,1.185,2.747,-0.032
413707,FeCo2As,Co,Fe,As,-6.791,-0.006,5.709576596493198,Fm-3m,5.64,1.378,1.378,2.785,0.072
413692,FeCo2Bi,Co,Fe,Bi,-6.257,0.375,6.109543424014841,Fm-3m,5.668,1.368,1.368,2.91,0.033
17097,GaFeCo2,Co,Fe,Ga,-6.619,-0.239,5.713010191493941,Fm-3m,5.004,1.169,1.169,2.772,-0.07
17098,InFeCo2,Co,Fe,In,-6.243,0.058,5.942865067614115,Fm-3m,5.076,1.209,1.209,2.823,-0.08
412398,MgFeCo2,Co,Fe,Mg,-5.952,0.056,5.736444438536861,Fm-3m,4.728,1.178,1.178,2.589,-0.038
412129,FeCo2Pb,Co,Fe,Pb,-6.215,0.332,6.044995063898421,Fm-3m,5.704,1.397,1.397,2.948,-0.01
412115,FeCo2Sb,Co,Fe,Sb,-6.59,0.061,5.932123924128638,Fm-3m,5.188,1.178,1.178,2.814,0.015
647048,FeCo2Si,Co,Fe,Si,-7.34,-0.362,5.605606629757291,Fm-3m,5.432,1.326,1.326,2.774,0.01
413500,FeCo2Sn,Co,Fe,Sn,-6.637,-0.037,5.923168501077262,Fm-3m,5.576,1.357,1.357,2.894,-0.026
1123002,ZnFeCo2,Co,Fe,Zn,-5.86,0.078,5.623709004137244,F-43m,5.164,1.749,1.233,2.286,-0.05
744237,AlCo2Ir,Co,Ir,Al,-6.989,-0.294,5.8051480254249075,F-43m,3.332,1.752,1.273,0.39,-0.013
744242,Co2AsIr,Co,Ir,As,-6.776,0.145,5.930304672638601,F-43m,3.576,1.502,1.548,0.537,0.014
744236,Co2BIr,Co,Ir,B,-7.189,0.239,5.519074268899614,F-43m,3.14,1.507,1.307,0.333,-0.01
413993,Co2BiIr,Co,Ir,Bi,-6.283,0.485,6.231130286761882,Fm-3m,3.472,1.531,1.531,0.466,-0.006
744240,GaCo2Ir,Co,Ir,Ga,-6.63,-0.114,5.880294307079387,F-43m,3.384,0.0,0.0,0.0,0.0
744241,Co2GeIr,Co,Ir,Ge,-6.939,-0.024,5.885225890736553,F-43m,3.228,1.51,1.395,0.383,-0.019
414077,InCo2Ir,Co,Ir,In,-6.269,0.17,6.066374148973301,Fm-3m,3.584,1.511,1.511,0.657,-0.055
413110,MgCo2Ir,Co,Ir,Mg,-6.136,0.008,5.924688275480969,Fm-3m,3.932,1.617,1.617,0.821,-0.019
412460,Co2IrPb,Co,Ir,Pb,-6.212,0.472,6.171215862418518,Fm-3m,3.216,1.429,1.429,0.442,-0.039
744245,Co2SbIr,Co,Ir,Sb,-6.594,0.194,6.067823042995047,F-43m,3.208,1.424,1.376,0.446,-0.003
744238,Co2SiIr,Co,Ir,Si,-7.35,-0.236,5.770600335819409,F-43m,3.084,1.458,1.303,0.369,-0.009
744244,Co2SnIr,Co,Ir,Sn,-6.655,0.082,6.074479060254124,F-43m,3.312,1.607,1.391,0.396,-0.033
412876,ZnCo2Ir,Co,Ir,Zn,-6.014,0.061,5.835532957313135,Fm-3m,3.832,1.553,1.553,0.804,-0.046
733274,LiAlCo2,Co,Li,Al,-5.118,-0.162,5.671033926667585,F-43m,2.472,1.506,1.13,-0.022,-0.026
412282,LiCo2As,Co,Li,As,-5.442,-0.26,5.567498809866569,Fm-3m,0.0,0.001,0.001,0.0,0.0
412342,LiCo2B,Co,Li,B,-5.666,0.022,5.133067207582476,Fm-3m,0.736,0.393,0.393,-0.01,-0.029
414169,LiCo2Bi,Co,Li,Bi,-4.844,0.185,6.040028653578086,Fm-3m,0.32,0.183,0.183,-0.006,-0.01
733277,LiGaCo2,Co,Li,Ga,-4.906,-0.129,5.688722958846643,F-43m,2.596,1.564,1.168,-0.018,-0.056
733280,LiInCo2,Co,Li,In,-4.527,0.172,5.94769347785682,F-43m,-0.032,-0.188,-0.104,0.0,-0.001
733218,LiMgCo2,Co,Li,Mg,-4.284,0.12,5.835376336551437,F-43m,2.66,1.381,1.57,-0.048,-0.026
732697,LiCo2Pb,Co,Li,Pb,-4.712,0.233,6.01919776802989,F-43m,2.744,1.188,1.624,-0.005,-0.02
412975,LiCo2Sb,Co,Li,Sb,-5.196,-0.147,5.8787514895905435,Fm-3m,0.028,0.014,0.014,0.0,-0.001
414143,LiCo2Si,Co,Li,Si,-5.801,-0.425,5.457277822953837,Fm-3m,-0.0,0.0,0.0,0.0,0.0
412334,LiCo2Sn,Co,Li,Sn,-5.059,-0.061,5.913880943016022,Fm-3m,-0.0,0.0,0.0,0.0,0.0
732690,LiZnCo2,Co,Li,Zn,-4.203,0.133,5.669043216920287,F-43m,0.0,0.001,0.0,0.0,0.0
413805,MgAlCo2,Co,Mg,Al,-5.088,-0.221,5.824863535764269,Fm-3m,-0.0,0.0,0.0,0.0,0.0
412920,MgCo2As,Co,Mg,As,-5.175,-0.082,5.832242154174178,Fm-3m,1.224,0.654,0.654,-0.011,0.01
412146,MgCo2B,Co,Mg,B,-5.364,0.236,5.429920783155397,Fm-3m,0.0,0.0,0.0,0.0,0.0
413507,MgCo2Bi,Co,Mg,Bi,-4.74,0.2,6.250984378285096,Fm-3m,1.376,0.759,0.759,-0.012,-0.007
414117,MgGaCo2,Co,Mg,Ga,-4.822,-0.134,5.849594536877206,Fm-3m,-0.0,0.0,0.0,0.0,0.0
411797,MgCo2Ge,Co,Mg,Ge,-5.255,-0.169,5.819829079033164,Fm-3m,0.0,0.0,0.0,0.0,0.0
413645,MgInCo2,Co,Mg,In,-4.54,0.07,6.109686303889169,Fm-3m,0.0,0.0,0.0,0.0,0.0
411868,MgCo2Pb,Co,Mg,Pb,-4.626,0.23,6.204367370288977,Fm-3m,0.404,0.234,0.234,-0.005,-0.015
413444,MgCo2Sb,Co,Mg,Sb,-5.05,-0.09,6.075057155383616,Fm-3m,1.252,0.685,0.685,-0.01,-0.003
411843,MgCo2Si,Co,Mg,Si,-5.618,-0.331,5.686084863072655,Fm-3m,-0.0,0.0,0.0,0.0,0.0
413734,MgCo2Sn,Co,Mg,Sn,-5.015,-0.107,6.081841547427743,Fm-3m,0.016,0.01,0.01,0.0,-0.001
733223,MgZnCo2,Co,Mg,Zn,-4.182,0.065,5.914185915862554,F-43m,2.712,1.474,1.402,-0.012,-0.037
10417,MnAlCo2,Co,Mn,Al,-7.102,-0.364,5.684599857817586,Fm-3m,4.016,0.732,0.732,2.685,-0.044
412275,MnCo2As,Co,Mn,As,-7.093,-0.129,5.735147553975955,Fm-3m,5.996,1.267,1.267,3.311,0.055
413796,MnCo2B,Co,Mn,B,-7.439,0.032,5.357879907055677,Fm-3m,4.02,0.773,0.773,2.504,-0.045
413518,MnCo2Bi,Co,Mn,Bi,-6.585,0.227,6.132461543806925,Fm-3m,6.0,1.227,1.227,3.473,0.002
29269,MnGaCo2,Co,Mn,Ga,-6.797,-0.237,5.710067362921307,Fm-3m,4.088,0.711,0.711,2.755,-0.088
413577,MnInCo2,Co,Mn,In,-6.417,0.064,5.9325785626899,Fm-3m,4.344,0.752,0.752,2.956,-0.097
412658,MgMnCo2,Co,Mn,Mg,-6.063,0.125,5.742920082617896,Fm-3m,3.172,0.447,0.447,2.401,-0.029
412242,MnCo2Pb,Co,Mn,Pb,-6.487,0.24,6.052429413869018,Fm-3m,5.084,0.938,0.939,3.258,-0.064
647069,MnCo2Sb,Co,Mn,Sb,-6.925,-0.094,5.987083324313244,Fm-3m,5.992,1.236,1.236,3.447,0.003
647071,MnCo2Si,Co,Mn,Si,-7.607,-0.449,5.6147569968952,Fm-3m,4.996,1.025,1.025,2.981,-0.03
29396,MnCo2Sn,Co,Mn,Sn,-6.919,-0.139,5.973363405106544,Fm-3m,5.02,0.951,0.951,3.188,-0.088
413496,MnZnCo2,Co,Mn,Zn,-6.109,0.009,5.637335562219855,Fm-3m,3.28,0.455,0.455,2.426,-0.064
716047,AlCo2Ni,Co,Ni,Al,-6.121,-0.248,5.654401769897534,F-43m,2.956,1.519,1.341,0.18,-0.014
411880,Co2NiAs,Co,Ni,As,-6.114,-0.015,5.643370719540526,Fm-3m,2.08,0.941,0.941,0.247,-0.013
413190,Co2NiB,Co,Ni,B,-6.447,0.159,5.317445774829072,Fm-3m,2.452,1.023,1.023,0.5,-0.059
414014,Co2NiBi,Co,Ni,Bi,-5.573,0.373,6.023904634924639,Fm-3m,2.172,0.996,0.996,0.277,-0.03
412257,Co2NiGe,Co,Ni,Ge,-6.199,-0.107,5.661565574733224,Fm-3m,2.38,1.031,1.031,0.414,-0.048
733213,InCo2Ni,Co,Ni,In,-5.474,0.142,5.938028798702055,F-43m,3.096,1.591,1.436,0.174,-0.041
413720,MgCo2Ni,Co,Ni,Mg,-5.141,0.181,5.73919837291983,Fm-3m,2.9,1.233,1.233,0.617,-0.025
716056,Co2NiPb,Co,Ni,Pb,-5.474,0.389,6.044411203841291,F-43m,2.756,1.561,1.22,0.049,-0.02
414158,Co2NiSb,Co,Ni,Sb,-5.917,0.048,5.857377402012478,Fm-3m,-0.0,0.0,0.0,0.0,0.0
414063,Co2SiNi,Co,Ni,Si,-6.586,-0.293,5.525894424649889,Fm-3m,1.936,0.842,0.842,0.341,-0.032
748280,ZnCo2Ni,Co,Ni,Zn,-5.236,0.017,5.691687894907511,F-43m,3.428,1.701,1.498,0.331,-0.039
412133,AlCo2Pd,Co,Pd,Al,-5.942,-0.167,5.8158898406026855,Fm-3m,2.524,1.256,1.256,0.188,-0.04
413152,Co2AsPd,Co,Pd,As,-5.953,0.049,5.899971272482933,Fm-3m,2.872,1.376,1.376,0.164,0.006
735516,Co2BPd,Co,Pd,B,-6.119,0.39,5.548680800005304,F-43m,3.04,1.522,1.422,0.11,-0.002
412251,Co2BiPd,Co,Pd,Bi,-5.584,0.265,6.221913438947207,Fm-3m,2.804,1.368,1.368,0.146,-0.012
413873,GaCo2Pd,Co,Pd,Ga,-5.664,-0.067,5.880602773444485,Fm-3m,2.66,1.321,1.321,0.186,-0.081
413874,Co2GePd,Co,Pd,Ge,-6.026,-0.031,5.889072947584955,Fm-3m,2.52,1.246,1.246,0.149,-0.056
735523,InCo2Pd,Co,Pd,In,-5.45,0.069,6.142655431322384,F-43m,3.156,1.693,1.534,0.053,-0.04
411783,MgCo2Pd,Co,Pd,Mg,-5.104,0.12,5.95687598091221,Fm-3m,2.86,1.433,1.433,0.216,-0.028
412142,Co2PdPb,Co,Pd,Pb,-5.47,0.295,6.152815596657583,Fm-3m,2.568,1.283,1.283,0.141,-0.054
411900,Co2SbPd,Co,Pd,Sb,-5.852,0.016,6.072165578681102,Fm-3m,1.992,1.016,1.016,0.057,-0.032
413147,Co2SiPd,Co,Pd,Si,-6.334,-0.138,5.770119812848096,Fm-3m,2.26,1.131,1.131,0.126,-0.04
412632,Co2SnPd,Co,Pd,Sn,-5.783,0.035,6.051555732238134,Fm-3m,0.04,0.026,0.026,0.013,-0.001
1122995,ZnCo2Pd,Co,Pd,Zn,-5.161,-0.005,5.89874530439102,F-43m,3.336,1.794,1.572,0.102,-0.037
744668,AlCo2Pt,Co,Pt,Al,-6.337,-0.342,5.894450397824618,F-43m,3.112,1.551,1.506,0.158,-0.013
413465,Co2AsPt,Co,Pt,As,-6.089,0.133,5.913880943016022,Fm-3m,0.016,0.006,0.006,0.002,-0.001
744667,Co2BPt,Co,Pt,B,-6.409,0.32,5.615940973884694,F-43m,3.252,1.464,1.546,0.253,-0.002
414263,Co2BiPt,Co,Pt,Bi,-5.803,0.265,6.267863560933912,Fm-3m,2.86,1.397,1.397,0.151,-0.02
744671,GaCo2Pt,Co,Pt,Ga,-5.975,-0.159,5.936969814154596,F-43m,3.256,1.593,1.553,0.174,-0.027
412529,Co2GePt,Co,Pt,Ge,-6.244,-0.03,5.922712416644792,Fm-3m,2.58,1.266,1.266,0.142,-0.047
412810,InCo2Pt,Co,Pt,In,-5.706,0.033,6.0996685298698425,Fm-3m,2.8,1.392,1.392,0.168,-0.072
413793,MgCo2Pt,Co,Pt,Mg,-5.491,-0.046,5.962131874012195,Fm-3m,3.132,1.487,1.487,0.334,-0.023
412087,Co2PtPb,Co,Pt,Pb,-5.707,0.277,6.207275538090762,Fm-3m,2.712,1.338,1.338,0.149,-0.048
412742,Co2SbPt,Co,Pt,Sb,-6.04,0.048,6.103822740481298,Fm-3m,2.056,1.036,1.036,0.065,-0.03
744669,Co2SiPt,Co,Pt,Si,-6.59,-0.175,5.828790658347452,F-43m,2.824,1.345,1.385,0.128,-0.002
413339,Co2SnPt,Co,Pt,Sn,-6.09,-0.042,6.131752375548433,Fm-3m,2.608,1.294,1.294,0.135,-0.064
1122990,ZnCo2Pt,Co,Pt,Zn,-5.446,-0.071,5.913575938711967,F-43m,3.504,1.781,1.626,0.206,-0.033
735531,AlCo2Rh,Co,Rh,Al,-6.626,-0.328,5.824706340688339,F-43m,3.348,1.79,1.283,0.382,-0.02
735536,Co2AsRh,Co,Rh,As,-6.483,0.042,5.8909177508844435,F-43m,3.784,1.592,1.557,0.617,0.038
735530,Co2BRh,Co,Rh,B,-6.818,0.213,5.4834765798895875,F-43m,3.252,1.632,1.27,0.395,-0.023
735541,Co2BiRh,Co,Rh,Bi,-6.033,0.339,6.2475702555370995,F-43m,3.836,1.716,1.564,0.575,0.021
735534,GaCo2Rh,Co,Rh,Ga,-6.298,-0.178,5.857377402012478,F-43m,3.34,1.774,1.323,0.362,-0.045
735535,Co2GeRh,Co,Rh,Ge,-6.622,-0.104,5.862037210980196,F-43m,3.348,1.59,1.383,0.443,-0.021
735537,InCo2Rh,Co,Rh,In,-5.963,0.079,6.096369783048877,F-43m,3.504,1.84,1.437,0.379,-0.049
414090,MgCo2Rh,Co,Rh,Mg,-5.689,0.059,5.921343741719312,Fm-3m,3.776,1.571,1.571,0.825,-0.023
735540,Co2RhPb,Co,Rh,Pb,-5.958,0.33,6.198265210098813,F-43m,3.42,1.69,1.427,0.416,-0.031
735539,Co2SbRh,Co,Rh,Sb,-6.327,0.065,6.016988887916669,F-43m,3.048,1.452,1.272,0.369,-0.001
735532,Co2SiRh,Co,Rh,Si,-6.993,-0.275,5.755505753530423,F-43m,3.228,1.544,1.322,0.43,-0.01
735538,Co2SnRh,Co,Rh,Sn,-6.374,-0.034,6.08961774199291,F-43m,3.36,1.659,1.389,0.415,-0.038
1122998,ZnCo2Rh,Co,Rh,Zn,-5.709,-0.03,5.8497503972203795,F-43m,3.876,1.957,1.542,0.5,-0.034
735489,AlCo2Ru,Co,Ru,Al,-6.96,-0.178,5.762099286242738,F-43m,3.76,1.894,1.272,0.669,-0.008
735494,Co2AsRu,Co,Ru,As,-6.931,0.078,5.83944574711183,F-43m,3.084,1.398,1.279,0.448,-0.005
735488,Co2BRu,Co,Ru,B,-7.25,0.264,5.472279251163804,F-43m,0.192,0.171,-0.013,0.055,0.007
735499,Co2BiRu,Co,Ru,Bi,-6.38,0.475,6.208244322052595,F-43m,3.284,1.589,1.268,0.537,-0.025
735492,GaCo2Ru,Co,Ru,Ga,-6.651,-0.048,5.853799854311888,F-43m,3.856,1.88,1.364,0.663,-0.026
735493,Co2GeRu,Co,Ru,Ge,-7.04,-0.038,5.817466176183495,F-43m,3.176,1.648,1.14,0.46,-0.026
414239,InCo2Ru,Co,Ru,In,-6.314,0.211,6.050390430828703,Fm-3m,4.472,1.543,1.543,1.479,-0.057
412063,MgCo2Ru,Co,Ru,Mg,-6.112,0.119,5.903493095728944,Fm-3m,4.0,1.476,1.476,1.192,-0.023
735498,Co2RuPb,Co,Ru,Pb,-6.279,0.492,6.156757724794472,F-43m,3.336,1.748,1.195,0.512,-0.036
735497,Co2SbRu,Co,Ru,Sb,-6.741,0.134,6.06738844744543,F-43m,3.188,1.543,1.204,0.527,-0.015
735490,Co2SiRu,Co,Ru,Si,-7.438,-0.237,5.704828165243441,F-43m,3.16,1.648,1.091,0.47,-0.012
735496,Co2SnRu,Co,Ru,Sn,-6.724,0.1,6.074189971422741,F-43m,3.324,1.763,1.17,0.51,-0.041
412780,ZnCo2Ru,Co,Ru,Zn,-6.05,0.111,5.804989760756742,Fm-3m,4.004,1.44,1.44,1.219,-0.052
388265,AlCr2Ag,Cr,Ag,Al,-6.009,0.387,6.226869166601031,Fm-3m,6.928,3.293,3.293,0.108,-0.072
387202,Cr2AgAs,Cr,Ag,As,-6.211,0.411,6.280598750165761,Fm-3m,7.436,3.516,3.516,0.092,-0.096
735726,Cr2AgB,Cr,Ag,B,-6.296,0.833,5.860174176622728,F-43m,0.644,2.85,-2.368,0.094,0.036
386985,Cr2AgBi,Cr,Ag,Bi,-5.912,0.557,6.614720738804901,Fm-3m,8.052,3.754,3.754,0.068,-0.101
386357,Cr2GaAg,Cr,Ag,Ga,-5.862,0.356,6.326369693005355,Fm-3m,7.12,3.414,3.414,0.083,-0.133
388497,Cr2AgGe,Cr,Ag,Ge,-6.253,0.363,6.333158505484891,Fm-3m,6.964,3.369,3.369,0.072,-0.17
388219,Cr2InAg,Cr,Ag,In,-5.665,0.475,6.426453011574078,Fm-3m,7.224,3.451,3.451,0.07,-0.108
386686,MgCr2Ag,Cr,Ag,Mg,-5.266,0.579,6.435866333812378,Fm-3m,7.92,3.627,3.627,0.11,-0.01
387745,Cr2AgPb,Cr,Ag,Pb,-5.8,0.585,6.535896074537564,Fm-3m,7.324,3.516,3.516,0.045,-0.147
388098,Cr2AgSb,Cr,Ag,Sb,-6.079,0.41,6.508061004892307,Fm-3m,7.66,3.603,3.603,0.075,-0.096
387802,Cr2SiAg,Cr,Ag,Si,-6.452,0.364,6.111400341376733,Fm-3m,6.3,3.052,3.052,0.09,-0.141
387468,Cr2AgSn,Cr,Ag,Sn,-6.069,0.369,6.433161213742492,Fm-3m,7.028,3.388,3.388,0.057,-0.171
387717,ZnCr2Ag,Cr,Ag,Zn,-5.276,0.501,6.265962397591419,Fm-3m,7.504,3.497,3.497,0.114,-0.008
386529,AlCr2Au,Cr,Au,Al,-6.313,0.195,6.257529059812658,Fm-3m,7.072,3.328,3.328,0.137,-0.058
386364,Cr2AsAu,Cr,Au,As,-6.345,0.389,6.045578811192272,Fm-3m,0.056,0.034,0.034,0.001,-0.001
743903,Cr2BAu,Cr,Au,B,-6.524,0.716,5.8254922312398225,F-43m,1.944,2.766,-1.132,0.193,0.037
388328,Cr2BiAu,Cr,Au,Bi,-6.163,0.418,6.626644661097615,Fm-3m,7.928,3.72,3.72,0.071,-0.113
386918,Cr2GaAu,Cr,Au,Ga,-6.138,0.191,6.338871118255441,Fm-3m,7.104,3.387,3.387,0.104,-0.103
386859,Cr2GeAu,Cr,Au,Ge,-6.493,0.234,6.373982921171515,Fm-3m,7.136,3.432,3.432,0.086,-0.158
386504,Cr2InAu,Cr,Au,In,-5.936,0.315,6.415846149838072,Fm-3m,7.184,3.416,3.416,0.09,-0.079
388621,MgCr2Au,Cr,Au,Mg,-5.579,0.377,6.300411495755578,Fm-3m,7.304,3.387,3.387,0.129,-0.005
388320,Cr2PbAu,Cr,Au,Pb,-6.033,0.464,6.513471076075251,Fm-3m,7.296,3.493,3.493,0.059,-0.128
387492,Cr2SbAu,Cr,Au,Sb,-6.3,0.301,6.48125566277995,Fm-3m,7.528,3.556,3.556,0.084,-0.1
743905,Cr2SiAu,Cr,Au,Si,-6.703,0.225,6.134871489875397,F-43m,1.108,3.166,-2.252,0.092,0.03
387588,Cr2SnAu,Cr,Au,Sn,-6.306,0.244,6.446150779061526,Fm-3m,7.096,3.414,3.414,0.065,-0.161
387463,ZnCr2Au,Cr,Au,Zn,-5.597,0.29,6.307658444882958,Fm-3m,7.452,3.472,3.472,0.131,-0.01
387670,AlCr2Cd,Cr,Cd,Al,-5.562,0.354,6.303768636238972,Fm-3m,6.4,3.125,3.125,-0.015,-0.085
387724,Cr2CdAs,Cr,Cd,As,-5.66,0.483,6.369516494463787,Fm-3m,7.076,3.387,3.387,0.001,-0.082
388324,Cr2CdB,Cr,Cd,B,-5.726,0.923,6.0508274714565475,Fm-3m,6.228,3.107,3.107,0.028,-0.202
387731,Cr2CdBi,Cr,Cd,Bi,-5.427,0.562,6.783929756303649,Fm-3m,8.02,3.768,3.768,-0.018,-0.09
386681,Cr2CdGa,Cr,Cd,Ga,-5.377,0.36,6.3190320581392685,Fm-3m,6.54,3.204,3.204,-0.016,-0.14
387620,Cr2CdGe,Cr,Cd,Ge,-5.717,0.418,6.278434705287702,Fm-3m,5.62,2.736,2.736,0.014,-0.103
386797,Cr2CdIn,Cr,Cd,In,-5.223,0.436,6.5564317298483985,Fm-3m,6.94,3.384,3.384,-0.033,-0.134
388713,MgCr2Cd,Cr,Cd,Mg,-4.849,0.516,6.530523109965394,Fm-3m,7.452,3.533,3.533,-0.04,-0.021
387476,Cr2CdPb,Cr,Cd,Pb,-5.333,0.573,6.712843856033252,Fm-3m,7.76,3.684,3.684,-0.012,-0.098
387940,Cr2CdSb,Cr,Cd,Sb,-5.565,0.457,6.765336868381898,Fm-3m,7.972,3.738,3.738,-0.014,-0.08
387011,Cr2CdSi,Cr,Cd,Si,-5.955,0.381,6.149714662770162,Fm-3m,5.288,2.571,2.571,0.03,-0.099
388073,Cr2CdSn,Cr,Cd,Sn,-5.563,0.395,6.54474842738138,Fm-3m,6.976,3.377,3.377,-0.026,-0.139
388211,ZnCr2Cd,Cr,Cd,Zn,-4.824,0.472,6.313015838642059,Fm-3m,7.152,3.422,3.422,-0.009,-0.037
717119,AlCr2Co,Cr,Co,Al,-7.529,-0.066,5.712846780544752,F-43m,0.02,-0.05,0.059,-0.006,0.001
733405,Cr2CoAs,Cr,Co,As,-7.661,0.029,5.77508136289609,F-43m,2.016,2.196,-1.116,0.896,0.013
717118,Cr2CoB,Cr,Co,B,-8.044,0.153,5.379160650878341,F-43m,-0.012,0.074,-0.082,-0.013,0.0
386805,Cr2CoBi,Cr,Co,Bi,-6.886,0.65,6.315691129072949,Fm-3m,7.56,2.889,2.889,1.608,-0.054
733403,Cr2GaCo,Cr,Co,Ga,-7.243,0.041,5.73109100462846,F-43m,0.004,0.281,-0.281,0.046,-0.007
717123,Cr2CoGe,Cr,Co,Ge,-7.698,-0.015,5.734336703186982,F-43m,1.024,1.905,-1.423,0.575,-0.025
733406,Cr2InCo,Cr,Co,In,-6.763,0.443,5.979634657381751,F-43m,1.38,-0.052,0.681,0.62,-0.026
388208,Cr2CoPb,Cr,Co,Pb,-6.809,0.644,6.275998370271914,Fm-3m,7.46,2.857,2.857,1.589,-0.056
733408,Cr2CoSb,Cr,Co,Sb,-7.41,0.146,6.0447031479686695,F-43m,1.984,2.597,-1.597,0.996,-0.002
733401,Cr2CoSi,Cr,Co,Si,-8.106,-0.223,5.644877493567148,F-43m,1.004,1.439,-0.941,0.544,-0.012
717126,Cr2CoSn,Cr,Co,Sn,-7.341,0.164,6.087603598763686,F-43m,2.092,2.462,-2.104,0.91,-0.066
1123521,ZnCr2Co,Cr,Co,Zn,-6.67,0.173,5.790869502507364,F-43m,0.932,-1.686,2.342,0.182,0.052
717215,AlCr2Cu,Cr,Cu,Al,-6.494,0.126,5.809733951950374,F-43m,-0.004,-0.003,0.0,0.0,0.0
386903,Cr2CuAs,Cr,Cu,As,-6.611,0.236,5.918299974481185,Fm-3m,4.744,2.252,2.252,0.129,-0.063
387590,Cr2CuB,Cr,Cu,B,-6.911,0.442,5.4717449010724115,Fm-3m,0.972,0.508,0.508,0.011,-0.021
387558,Cr2CuBi,Cr,Cu,Bi,-6.113,0.58,6.539764134055453,Fm-3m,7.756,3.633,3.633,0.079,-0.104
717218,Cr2GaCu,Cr,Cu,Ga,-6.218,0.223,5.822190064719753,F-43m,-0.004,-0.018,0.015,-0.001,0.0
386814,Cr2CuGe,Cr,Cu,Ge,-6.615,0.224,5.948899356237039,Fm-3m,5.088,2.466,2.466,0.08,-0.092
388423,Cr2InCu,Cr,Cu,In,-5.911,0.452,6.301889078243089,Fm-3m,7.06,3.35,3.35,0.111,-0.09
